zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,property_age,price_diff,price_ratio,price_change_pct
98930,7,2025,401776,401932,1,1530,262.7,1,3,1,1,2,1,-156,1,0
98368,7,2026,419875,419899,1,1660,252.95,2,3,3,2,2,0,-24,1,0
98502,0,2008,300083,304941,1.02,1000,304.94,3,2,2,1,2,18,-4858,0.98,-0.02
98075,0,2004,524934,525071,1,1140,460.59,1,2,2,1,2,22,-137,1,0
98103,0,2001,719902,707551,0.98,1140,620.66,1,2,2,1,2,25,12351,1.02,0.02
98296,7,2000,1222787,1349942,1,3080,438.29,2,5,3,2,2,26,134,0.91,-0.09
98661,0,1998,252436,252410,1,1490,169.4,2,2,3,2,2,28,26,1,0
98356,7,2001,350098,325057,0.96,1300,250.04,1,2,2,1,2,25,25041,1.08,0.08
98663,7,1947,624903,624942,1,2440,256.12,3,3,2,2,2,79,-39,1,0
98528,7,1993,509925,499925,0.98,1400,357.09,1,3,2,2,2,33,10000,1.02,0.02
98563,7,1956,350051,354946,1.01,1860,190.83,3,4,2,1,2,70,-4895,0.99,-0.01
98367,7,1976,399980,395063,0.99,1000,395.06,1,2,1,2,2,50,4917,1.01,0.01
98201,7,1910,550028,565097,1.03,1920,294.32,1,5,3,3,2,116,-15069,0.97,-0.03
98229,7,1940,399057,487918,1.03,1420,343.6,1,3,1,1,2,86,-33595,0.82,-0.18
98584,7,1935,309918,290099,0.96,790,367.21,1,2,1,1,2,91,19819,1.07,0.07
98632,7,1966,365092,364932,1,1110,328.77,1,3,1,1,2,60,160,1,0
99202,7,1940,339945,329919,0.97,1470,224.43,1,2,1,1,2,86,10026,1.03,0.03
98032,7,2024,769719,769743,1,2030,379.18,2,4,3,2,2,2,-24,1,0
98408,7,1951,399893,399931,1,920,434.71,1,2,1,1,2,75,-38,1,0
98282,7,1979,519088,495058,0.96,1480,334.5,2,2,2,1,2,47,24030,1.05,0.05
99301,7,2026,419921,419758,1,1400,299.83,1,3,2,1,2,0,163,1,0
98327,7,1998,509950,509941,1,1450,351.68,2,3,3,2,2,28,9,1,0
98021,7,1986,925099,955060,1.03,1670,571.89,2,3,3,2,2,40,-29961,0.97,-0.03
98387,7,2005,485058,485073,1,1330,364.72,2,3,2,2,2,21,-15,1,0
98023,7,1979,699919,699929,1,2070,338.13,2,4,3,1,2,47,-10,1,0
98682,7,1972,450059,450066,1,3670,122.63,2,5,3,3,2,54,-7,1,0
98607,7,2025,790997,790968,1,2390,330.95,1,3,2,2,2,1,29,1,0
98902,7,1930,285087,275065,0.96,1010,272.34,1,3,1,1,2,96,10022,1.04,0.04
98133,7,1947,660091,665096,1.01,1460,455.55,1,3,1,1,2,79,-5005,0.99,-0.01
98445,7,2001,475072,499921,1.03,1890,264.51,2,4,3,2,2,25,-24849,0.95,-0.05
98116,0,1991,485023,484854,1,840,577.21,1,2,2,1,2,35,169,1,0
98258,7,1990,599868,611900,1.02,1410,433.97,1,3,2,2,2,36,-12032,0.98,-0.02
98103,7,1930,1222787,1274983,1,2790,456.98,2,3,2,1,2,96,7,0.96,-0.04
98546,7,1976,489857,489858,1,1610,304.26,2,4,3,1,2,50,-1,1,0
98568,7,1912,490050,475055,0.97,2180,217.92,2,3,2,2,2,114,14995,1.03,0.03
98133,0,1982,284917,285098,1,960,296.98,1,2,1,1,2,44,-181,1,0
98031,7,1950,679055,678926,1,2170,312.87,1,4,3,3,2,76,129,1,0
98531,7,1950,249886,250036,1,1030,242.75,1,2,2,2,2,76,-150,1,0
98550,7,1920,239793,249947,1.03,1200,208.29,1,3,1,1,2,106,-10154,0.96,-0.04
98028,7,1979,950062,949946,1,1940,489.66,2,4,3,1,2,47,116,1,0
98404,4,1988,180080,161905,0.96,1720,94.13,1,3,2,1,2,38,18175,1.11,0.11
98312,7,1991,470023,450072,0.96,3770,119.38,1,3,2,2,2,35,19951,1.04,0.04
98383,7,1975,574939,584057,1.02,1700,343.56,1,3,2,1,2,51,-9118,0.98,-0.02
98005,7,1966,1222787,1462187.5,0.97,1850,680.56,1,3,2,1,2,60,43901,0.84,-0.16
98908,0,1999,270077,277948,1.03,940,295.69,1,2,2,2,2,27,-7871,0.97,-0.03
98375,7,2003,475039,475072,1,1310,362.65,2,3,3,2,2,23,-33,1,0
98579,4,2001,474920,474915,1,1780,266.81,1,3,2,2,2,25,5,1,0
99350,7,1973,350096,349913,1,1380,253.56,1,4,1,1,2,53,183,1,0
98126,7,1941,593656,573677,0.97,730,680.56,1,2,2,1,2,85,19979,1.03,0.03
98671,7,2026,649912,649932,1,2000,324.97,2,4,2,2,2,0,-20,1,0
98391,7,2025,829910,810092,0.98,2970,272.76,2,5,3,1,2,1,19818,1.02,0.02
98626,3,1992,92686,92809,1,1810,324.3,2,3,2,2,2,34,-123,1,0
99202,7,1909,230071,232447,1.01,840,276.72,1,2,1,1,2,117,-2376,0.99,-0.01
98391,4,1998,445056,443233,1,1230,360.35,1,3,2,2,2,28,1823,1,0
98057,7,1920,500019,500040,1,1460,342.49,1,2,1,1,2,106,-21,1,0
98208,7,1997,659903,675927,1.02,1430,472.68,1,3,2,2,2,29,-16024,0.98,-0.02
98023,7,1990,575071,567051,0.99,1790,316.79,2,3,3,2,2,36,8020,1.01,0.01
98682,7,2004,500555,500442,1,2420,206.79,2,4,2,2,2,22,113,1,0
98445,7,1971,529083,539949,1.02,1960,275.48,3,4,2,1,2,55,-10866,0.98,-0.02
98204,0,1980,354901,354909,1,1180,300.77,1,2,2,2,2,46,-8,1,0
99206,7,1964,449906,442073,0.98,2880,153.5,2,4,3,3,2,62,7833,1.02,0.02
98444,7,1965,424887,435053,1.02,1180,368.69,1,3,1,1,2,61,-10166,0.98,-0.02
98118,7,1950,675073,664939,0.98,1440,461.76,1,3,2,2,2,76,10134,1.02,0.02
98663,5,1974,465077,465081,1,1560,298.13,1,4,2,2,2,52,-4,1,0
98074,8,2001,774938,775080,1,1390,557.61,2,2,3,2,2,25,-142,1,0
98034,0,1980,400063,410091,1.03,1080,379.71,1,2,2,1,2,46,-10028,0.98,-0.02
99111,4,1993,405062,405551,1,1780,227.84,1,3,2,2,2,33,-489,1,0
98310,7,2008,424900,434947,1.02,1250,347.96,1,2,1,1,2,18,-10047,0.98,-0.02
98855,3,1992,98912,98949,1,1810,324.3,2,3,2,2,2,34,-37,1,0
98942,4,2002,380092,380070,1,1880,202.16,2,3,3,2,2,24,22,1,0
98617,7,1978,256909,256913,1,1210,212.32,1,3,1,1,2,48,-4,1,0
98052,0,1982,410098,409917,1,1010,405.86,1,2,2,1,2,44,181,1,0
99301,7,2026,379905,379790,1,1150,330.25,1,3,2,2,2,0,115,1,0
98908,0,1956,110094,100917,0.96,920,109.69,1,2,1,1,2,70,9177,1.09,0.09
98110,7,1953,750053,734917,0.98,2140,343.42,2,3,2,1,2,73,15136,1.02,0.02
99337,7,2025,837974,838058,1,2650,316.25,1,4,3,2,2,1,-84,1,0
98034,7,1968,1222787,1243512,1,1300,680.56,1,3,2,1,2,58,8,0.98,-0.02
98118,7,2026,1222787,1265071,0.97,2570,492.25,3,4,4,2,2,0,34992,0.97,-0.03
99037,7,2026,424907,424797,1,1540,275.84,1,3,2,2,2,0,110,1,0
98126,7,1950,384941,500069,1.03,940,531.99,1,2,1,1,2,76,-33595,0.77,-0.23
98199,8,2001,874908,875089,1,1690,517.8,2,3,3,2,2,25,-181,1,0
99352,4,2003,350065,349915,1,1890,185.14,1,4,2,2,2,23,150,1,0
99206,7,1996,679965,680837,1,3210,212.1,2,5,3,3,2,30,-872,1,0
98337,7,1934,354903,346912,0.98,660,525.62,1,2,1,1,2,92,7991,1.02,0.02
98596,7,1930,159843,145069,0.96,1930,75.17,2,4,1,1,2,96,14774,1.1,0.1
99403,7,1994,454904,418927,0.96,2720,154.02,2,5,3,3,2,32,35977,1.09,0.09
98052,7,1951,858904,960054,1.03,880,680.56,1,2,1,1,2,75,-33595,0.89,-0.11
98118,7,1979,559870,611900,1.03,2620,233.55,2,3,3,1,2,47,-33595,0.91,-0.09
99223,7,2017,1000057,960092,0.96,3700,259.48,1,5.5,3,3,2,9,39965,1.04,0.04
98661,7,2024,539957,539959,1,1490,362.39,1,3,2,2,2,2,-2,1,0
99027,7,1971,429964,429978,1,1560,275.63,1,3,1,1,2,55,-14,1,0
99208,7,2003,535079,526411,0.98,3210,163.99,2,3,3,2,2,23,8668,1.02,0.02
99208,7,2025,650057,649925,1,2780,233.79,2,4,3,3,2,1,132,1,0
98930,7,2026,413703,413690,1,1870,221.22,1,4,1,1,2,0,13,1,0
98686,7,2003,789945,790099,1,3130,252.43,2,4,3,3,2,23,-154,1,0
98908,7,1991,569077,568937,1,2310,246.29,1,3,2,2,2,35,140,1,0
98665,7,1980,675051,675067,1,2500,270.03,2,4,2,2,2,46,-16,1,0
98092,7,2000,699691,682350,0.98,1720,396.72,2,3,3,2,2,26,17341,1.03,0.03
98682,7,1995,498052,498095,1,2140,232.75,2,3,2,2,2,31,-43,1,0
99016,7,2024,1110686,1110670,1,3865,236.82,2,4,4,3,2,2,16,1,0
99224,7,1984,809942,810086,1,2860,283.25,1,3,2,1,2,42,-144,1,0
98607,7,2006,1110092,1110095,1,3420,324.59,2,5,2,2,2,20,-3,1,0
98003,7,2026,934152,934197,1,3020,309.34,2,5,3,2,2,0,-45,1,0
99208,7,1965,549071,555093,1.01,3440,161.36,2,5,3,1,2,61,-6022,0.99,-0.01
99016,7,2003,594820,590096,0.99,2410,244.85,2,4,3,3,2,23,4724,1.01,0.01
98109,8,2025,1218924,1159902,0.96,1570,680.56,2,3,3,1,2,1,43901,1.05,0.05
99354,7,2006,535084,534900,1,2180,245.37,1,3,2,2,2,20,184,1,0
98584,4,2026,535090,534082,1,2000,267.04,1,4,3,3,2,0,1008,1,0
98052,7,1969,1222787,1462187.5,1,1730,680.56,1,4,2,1,2,57,-2786,0.84,-0.16
98125,7,2026,1222787,1400055,1,2710,516.63,2,4,4,2,2,0,-13,0.87,-0.13
98058,4,1982,132066,132090,1,910,145.15,1,2,1,2,2,44,-24,1,0
99026,7,2016,749800,729934,0.97,1780,410.08,1,3,2,2,2,10,19866,1.03,0.03
98499,8,2009,357975,357809,1,1360,263.09,2,3,4,1,2,17,166,1,0
98418,5,2026,1180037,1134097,0.96,2930,387.06,2,5.5,4.5,2,2,0,43901,1.04,0.04
98930,7,2026,413536,413548,1,1870,221.15,1,4,2,1,2,0,-12,1,0
99337,3,1992,150089,142588,0.96,1810,324.3,2,3,2,2,2,34,7501,1.05,0.05
98532,4,2025,439907,485064,1.03,1750,277.18,1,4,2,2,2,1,-33595,0.91,-0.09
99337,3,1992,170076,142572,0.96,1810,324.3,2,3,2,2,2,34,27504,1.19,0.19
99320,4,1999,499448,449301,0.96,1780,252.42,1,4,2,1,2,27,43901,1.11,0.11
98032,8,1988,389925,390091,1,1240,314.59,2,3,3,2,2,38,-166,1,0
99223,7,1965,750059,700060,0.96,3190,219.45,2,5,4,3,2,61,43901,1.07,0.07
98338,7,2007,755095,766403,1.01,2640,290.3,2,3,3,2,2,19,-11308,0.99,-0.01
98512,7,1978,545062,519925,0.96,2630,197.69,2,4,3,2,2,48,25137,1.05,0.05
98040,7,1968,1222787,1462187.5,0.98,3850,607.82,1,4,4,1,2,58,43901,0.84,-0.16
99202,7,1909,232462,229076,0.99,800,286.35,2,2,1,1,2,117,3386,1.01,0.01
98640,7,1966,590582,545080,0.96,2960,184.15,1,2,2,1,2,60,43901,1.08,0.08
98559,7,1924,364821,364958,1,2380,153.34,2,4,2,2,2,102,-137,1,0
99337,3,1992,169901,142567,0.96,1810,324.3,2,3,2,2,2,34,27334,1.19,0.19
98380,7,1942,724929,726914,1,2090,347.81,1,3,2,2,2,84,-1985,1,0
98662,7,2019,600063,600091,1,2330,257.55,2,4,2,2,2,7,-28,1,0
99362,7,2009,589952,582946,0.99,1840,316.82,1,4,2,2,2,17,7006,1.01,0.01
98087,8,2018,614050,605053,0.99,1580,382.94,2,3,3,1,2,8,8997,1.01,0.01
98239,4,2026,414931,422085,1.02,1310,322.2,1,2,2,1,2,0,-7154,0.98,-0.02
98502,7,2013,898903,898928,1,3000,299.64,2,3,3,2,2,13,-25,1,0
99350,8,2022,349976,349807,1,1250,279.85,1,2,2,1,2,4,169,1,0
98391,7,2025,724895,725043,1,2400,302.1,2,4,3,2,2,1,-148,1,0
99337,3,1992,150054,142433,0.96,1810,324.3,2,3,2,2,2,34,7621,1.05,0.05
98199,7,2006,1222787,1462187.5,1.02,3530,665.71,2,4,4,3,2,20,-33595,0.84,-0.16
98367,4,2024,189808,182586,0.96,1270,143.77,1,2,2,1,2,2,7222,1.04,0.04
99205,7,1954,429055,435093,1.01,2320,187.54,2,5,2,1,2,72,-6038,0.99,-0.01
98155,7,1983,850052,850057,1,1630,521.51,1,3,2,1,2,43,-5,1,0
98042,4,1976,170055,174934,1.03,800,218.67,1,3,2,1,2,50,-4879,0.97,-0.03
98045,7,1998,1190097,1190093,1,2340,508.59,2,4,3,2,2,28,4,1,0
99338,7,2010,659085,654948,0.99,2210,296.36,1,3,2,2,2,16,4137,1.01,0.01
98338,4,1996,520055,545098,1.03,1780,306.23,1,3,2,2,2,30,-25043,0.95,-0.05
98926,7,2025,749858,749855,1,2450,306.06,2,3,2,1,2,1,3,1,0
98356,7,1945,349907,350057,1,2480,141.15,1,3,2,1,2,81,-150,1,0
98661,0,1978,286910,286943,1,1250,229.55,1,2,2,2,2,48,-33,1,0
98002,7,1967,629096,634085,1.01,2270,279.33,3,5,3,2,2,59,-4989,0.99,-0.01
98248,7,2019,669938,664950,0.99,1860,357.5,2,4,3,2,2,7,4988,1.01,0.01
98101,0,2010,1222787,1462187.5,1,1940,680.56,1,2,3,1,2,16,24,0.84,-0.16
98055,8,2004,574884,570947,0.99,1450,393.76,2,3,3,1,2,22,3937,1.01,0.01
98368,7,1974,1222787,1462187.5,1.03,3865,325.5,2,3,3,3,2,52,-33595,0.84,-0.16
99324,7,2021,699821,699833,1,2720,257.29,2,4,4,3,2,5,-12,1,0
98005,7,1969,1222787,1462187.5,1.03,3830,561.38,1,4,3,2,2,57,-33595,0.84,-0.16
98584,7,1981,499917,499906,1,1560,320.45,1,2,3,2,2,45,11,1,0
98103,7,1926,1222787,1349926,1.03,2610,517.21,2,4,3,1,2,100,-33595,0.91,-0.09
98110,7,2006,1222787,1369082,0.99,3230,423.86,2,4,3,3,2,20,19999,0.89,-0.11
98335,7,1997,1099911,1100080,1,3010,365.48,2,3,3,2,2,29,-169,1,0
98329,7,1995,925037,860100,0.96,3440,250.03,2,2,4.5,3,2,31,43901,1.08,0.08
98512,7,2025,844894,844889,1,2610,323.71,2,4,3,2,2,1,5,1,0
99352,7,1944,356908,356938,1,1850,192.94,1,4,1,1,2,82,-30,1,0
98203,8,2026,525067,524931,1,1720,305.19,2,3,3,2,2,0,136,1,0
98121,0,2005,648934,648913,1,1120,579.39,1,2,2,1,2,21,21,1,0
98056,7,2006,1222787,1249906,1,3460,361.24,2,4,3,2,2,20,18,0.98,-0.02
98004,0,2008,1222787,1462187.5,1,2140,680.56,1,2,3,1,2,18,-163,0.84,-0.16
98908,7,2005,508907,515055,1.01,2280,225.9,2,4,3,2,2,21,-6148,0.99,-0.01
98501,7,2003,575092,565081,0.98,1990,283.96,2,3,3,2,2,23,10011,1.02,0.02
98107,8,2001,784927,799920,1.02,1460,547.89,2,3,3,1,2,25,-14993,0.98,-0.02
98001,7,1967,600089,624931,1.03,1230,508.07,1,3,2,1,2,59,-24842,0.96,-0.04
98223,7,1998,584931,604941,1.03,1340,451.45,1,3,2,2,2,28,-20010,0.97,-0.03
98373,7,2022,850084,857407,1.01,3340,256.71,2,4,4,3,2,4,-7323,0.99,-0.01
98223,7,2004,800081,800093,1,2940,272.14,2,4,2,2,2,22,-12,1,0
98332,7,1990,749938,759912,1.01,2650,286.76,1,3,3,1,2,36,-9974,0.99,-0.01
98373,7,2017,600013,611221,1.02,2650,230.65,2,5,3,3,2,9,-11208,0.98,-0.02
99352,7,1993,439847,444937,1.01,2050,217.04,1,3,2,1,2,33,-5090,0.99,-0.01
98382,7,2025,435007,435020,1,1440,302.1,1,2,2,2,2,1,-13,1,0
98391,7,2025,699918,725043,1.03,2400,302.1,2,4,3,2,2,1,-25125,0.97,-0.03
98118,7,1956,1222787,1462187.5,1.03,3560,526.67,1,4,3,1,2,70,-33595,0.84,-0.16
98387,4,1977,424058,424072,1,1340,316.47,1,3,2,2,2,49,-14,1,0
98117,7,2025,770021,769878,1,1090,680.56,2,3,2,1,2,1,143,1,0
98045,7,2012,1198080,1186446,0.99,2620,452.84,2,4,3,2,2,14,11634,1.01,0.01
98531,7,1926,384061,365652,0.96,1320,277.01,2,3,1,1,2,100,18409,1.05,0.05
98512,3,1992,349933,349937,1,1810,324.3,2,3,2,2,2,34,-4,1,0
98665,7,1969,725068,724925,1,2490,291.13,2,4,3,3,2,57,143,1,0
98661,7,2023,443575,443573,1,1390,319.12,2,3,2,2,2,3,2,1,0
98282,4,1980,305068,300073,0.98,930,322.66,1,2,1,1,2,46,4995,1.02,0.02
98021,7,1979,1099913,1099907,1,2920,376.68,1,5,3,1,2,47,6,1,0
98844,3,1992,180066,150088,0.96,1810,324.3,2,3,2,2,2,34,29978,1.2,0.2
98168,7,1961,909828,909906,1,3210,283.46,2,3,3,1,2,65,-78,1,0
98002,4,1978,135069,127069,0.96,980,129.66,1,3,1,1,2,48,8000,1.06,0.06
98022,4,1986,435009,534937,1.03,1080,495.31,1,3,2,2,2,40,-33595,0.81,-0.19
98023,7,1990,699866,715071,1.02,2310,309.55,2,4,3,2,2,36,-15205,0.98,-0.02
98597,4,1995,458938,457422,1,1300,351.86,1,3,2,2,2,31,1516,1,0
98221,7,1957,1222787,1462187.5,1.01,3290,551.65,1,4,2,1,2,69,-15868,0.84,-0.16
98253,3,1992,69910,69927,1,1810,324.3,2,3,2,2,2,34,-17,1,0
98208,7,1991,840098,855057,1.02,2200,388.66,3,4,3,1,2,35,-14959,0.98,-0.02
98311,7,2017,545084,546921,1,2100,260.44,2,4,3,2,2,9,-1837,1,0
98595,3,1992,395096,385086,0.97,1810,324.3,2,3,2,2,2,34,10010,1.03,0.03
98117,7,2023,700092,675076,0.96,1090,619.34,2,2,2,2,2,3,25016,1.04,0.04
98367,7,1978,524826,509906,0.97,2360,216.06,1,4,3,2,2,48,14920,1.03,0.03
98116,7,2025,1222787,1462187.5,1,2740,620.4,2,3,4,2,2,1,139,0.84,-0.16
98359,7,1993,914934,874904,0.96,3300,265.12,2,3,3,2,2,33,40030,1.05,0.05
98199,7,2001,1222787,1462187.5,1,3300,680.56,2,3,3,1,2,25,-19,0.84,-0.16
98253,3,1992,70077,70094,1,1810,324.3,2,3,2,2,2,34,-17,1,0
